unit_price,time_on_site,quantity,total,label,movie_rating
25,115.1568689,6,155.03,Medium,5.404836406436595
25,117.5272222,1,55.79,Low,7.903734890776852
20,146.74853819999996,7,152.9,Medium,5.523619928803891
20,134.1144426,2,64.07,Low,7.8096456189588634
25,106.2422105,1,39.67,Low,7.995016904419578
25,105.4852693,2,85.0,Low,7.688705021539709
25,108.1416818,4,122.63,Low,6.976396317922768
25,100.2526107,3,101.76,Low,7.149677564067066
25,190.6479391,1,34.43,Low,8.539866287088978
20,127.3027305,2,62.71,Low,7.930269906141399
25,159.68790239999996,5,139.72,Low,6.751482394037403
25,118.3650668,3,100.82,Low,6.432058454918771
25,127.3556486,2,73.02,Low,8.903652473846378
25,165.62480490000004,2,86.26,Low,6.775346957088738
25,110.3702305,1,52.57,Low,7.961230227647832
20,111.9895882,4,109.04,Low,6.975204801229022
20,173.4725001,1,26.29,Low,8.429794036353494
25,165.6927552,4,120.14,Low,7.289905635132025
25,120.7002216,2,73.09,Low,8.405118321231338
20,159.2906916,8,171.46,High,5.227724087156511
25,169.9956362,3,101.33,Low,7.840404071870731
20,103.3164376,1,26.09,Low,7.677876590972719
25,192.8041071,10,281.73,High,4.829888692958057
20,245.8595255,9,199.38,High,5.458450041927638
25,107.3816543,4,126.01,Low,6.6425133338862
20,152.07651919999995,3,89.19,Low,8.48813774145954
20,125.4878115,5,117.23,Low,5.634296733687181
25,105.1530326,4,127.64,Low,8.35026236984953
25,119.0650057,6,165.69,Medium,5.570104931602783
25,174.5756161,6,166.73,Medium,5.643996061902094
25,168.0332895,10,279.21,High,4.7920660320463195
25,104.1596767,2,82.1,Low,7.318763003611112
20,176.1763379,4,108.77,Low,6.297952423984251
25,164.11555259999997,5,145.65,Low,6.016997328327855
25,141.67762340000004,5,133.43,Low,6.70153551012835
25,109.9048995,1,50.31,Low,7.812330648864538
20,111.19614070000002,1,21.62,Low,7.847194164938453
25,106.6963345,1,35.85,Low,8.174177330358637
25,126.6243941,8,222.23,High,4.976914517433732
20,149.952296,7,152.57,Medium,5.862910667759822
25,118.7207578,4,122.36,Low,7.228780267079973
25,144.24527949999995,7,186.0,Medium,5.351407554455062
25,159.8412591,6,166.93,Medium,6.492092768661718
25,122.4548876,2,80.22,Low,7.471290110770305
25,97.12887714,6,156.97,Medium,5.923582679827726
25,160.4169444,7,180.53,Medium,5.306008309183586
20,148.29996530000003,4,112.86,Low,6.354818752174987
25,139.3493417,9,259.47,High,5.501035240264767
25,105.4764568,4,125.89,Low,6.782746602469892
20,88.93964028,3,89.35,Low,7.047066836758707
25,190.4469714,10,280.56,High,5.077131297943913
25,179.3640792,8,213.34,High,5.447577025749021
25,107.732006,3,100.67,Low,7.180761064285901
25,97.28943579,6,156.0,Medium,5.97866734271358
20,184.6743666,6,131.21,Medium,5.7885768108847
25,116.4998824,2,81.66,Low,7.584017227880333
25,112.7117977,2,82.38,Low,7.451588283210634
25,118.1781904,5,136.24,Low,9.516637764946946
25,70.52254925,3,107.0,Low,6.527475322742855
25,54.20783194,1,47.69,Low,7.33579643608236
20,197.0862503,11,239.6,High,4.776909769631342
25,186.7116297,8,216.96,High,5.276443102071032
25,110.1753669,4,119.4,Low,7.035665758191401
25,138.0219898,10,277.82,High,4.756352135456614
20,202.17855,10,212.16,High,4.956253374053039
25,137.4742949,7,176.13,Medium,5.77169884902023
25,161.3679457,7,187.8,Medium,5.459327344487547
25,181.6326577,2,83.9,Low,8.20264589962074
20,107.2671319,1,27.73,Low,7.933846088271093
20,137.3538253,4,109.83,Low,6.980275530835513
25,147.66593999999995,7,190.66,Medium,6.133197772118474
25,106.380715,3,100.09,Low,8.483592440188874
25,148.8583832,1,56.14,Low,8.345807091257706
25,142.91785149999995,7,197.16,Medium,5.514296647273262
25,163.0828591,6,157.11,Medium,5.670888685580889
20,81.6680162,1,23.63,Low,7.423461150948391
25,170.1166446,5,144.77,Low,7.076645378195182
25,128.62696029999998,5,137.76,Low,6.561794616142913
25,113.8573425,3,102.6,Low,6.076424624271542
25,145.38845700000005,5,144.79,Low,9.079498440159142
25,105.6858064,1,42.2,Low,9.18250676855149
20,147.6460526,1,23.39,Low,8.13524765365427
20,149.4563524,7,148.09,Medium,6.400225475255908
25,154.99535680000002,7,184.9,Medium,5.218663441624215
25,113.1487834,1,52.12,Low,7.887575124256783
25,178.18297900000005,6,168.08,Medium,5.669337359968279
25,145.3221779,6,159.14,Medium,5.66273575016107
25,178.841376,10,277.02,High,4.896048203944944
20,104.9161538,4,112.78,Low,5.899350394393993
25,150.74941769999995,8,217.34,High,5.627157648054171
25,174.74359990000005,7,192.79,Medium,5.0855535778835925
25,186.2040787,8,206.33,High,5.3224491362855035
25,186.5687034,9,255.42,High,4.968248331864289
25,136.67812949999998,2,80.62,Low,8.041222171245638
25,119.2448232,6,162.33,Medium,5.544189088510877
20,125.4030496,2,58.61,Low,7.812655437260626
25,117.5640786,8,224.28,High,4.996041998493598
20,160.60611200000002,1,23.81,Low,9.071282788197095
20,118.1350715,4,111.38,Low,7.112530950069434
25,180.9740571,3,103.52,Low,8.041493969214924
25,123.5892953,7,196.67,Medium,5.2270098019454325
25,107.63151709999998,5,143.43,Low,5.667379312660296
25,114.7243439,4,116.16,Low,7.18335819684294
25,115.0080052,6,162.42,Medium,6.16584696074837
25,161.7550129,1,46.79,Low,8.309751188836248
25,153.352831,7,191.56,Medium,6.037138877001575
25,149.3135922,2,68.13,Low,7.929271609757069
25,72.08242139,1,41.77,Low,7.455456174631644
25,103.9329587,1,47.31,Low,8.03948411105495
25,122.0340298,4,128.15,Low,6.79850719982698
20,114.9084136,3,93.13,Low,6.264766923111
25,117.3395159,5,139.37,Low,8.12464987545787
25,63.80485812,2,85.33,Low,7.098057638858698
20,90.4122081,5,115.15,Low,6.292749961404287
20,102.4684272,4,112.2,Low,6.773888676712019
20,124.2175017,2,64.36,Low,7.488925404881642
25,125.5266578,4,124.76,Low,7.018203021702007
25,139.9461896,7,175.91,Medium,5.274371216694921
25,82.78622619,3,104.93,Low,6.853747780002918
25,182.7182961,8,230.89,High,5.479369803914203
20,129.6900605,3,92.59,Low,7.402315529889151
25,97.87642319,2,77.84,Low,7.286370966701163
25,139.07714319999997,7,193.46,Medium,5.237624533152008
25,73.7752337,5,133.38,Low,6.341655645824507
20,172.0373614,8,170.64,High,4.939395410917148
20,171.7062765,6,130.25,Medium,5.691253333265613
25,100.6767764,4,117.83,Low,6.808686445139015
20,155.9042703,3,91.48,Low,7.827027704295501
20,141.0233278,1,31.99,Low,8.205328851897573
20,147.41647360000005,7,153.11,Medium,5.208845141240441
25,134.9624329,8,230.02,High,5.1585820551811015
25,84.03570419,4,119.52,Low,6.662990606425129
25,128.6609963,6,157.67,Medium,5.488250146556586
25,165.2826905,7,181.52,Medium,5.379089296585475
20,141.282595,1,28.4,Low,8.179615279966669
25,112.3606118,4,120.72,Low,7.113229215342136
25,184.0954532,8,217.34,High,5.4981063598754165
25,75.60684049,3,102.54,Low,7.099791109240536
20,123.69473229999998,4,110.71,Low,6.999160311207623
25,73.45193834,1,40.52,Low,8.138467468532411
20,149.49056000000004,4,108.64,Low,6.171281944048363
25,173.3278101,8,221.24,High,5.020549975761846
25,209.0115701,8,210.98,High,5.126975530168658
25,114.762611,3,105.26,Low,6.149628011171621
20,168.2608361,3,89.07,Low,7.773759241951735
20,128.17592209999998,3,88.85,Low,7.361026275634087
20,156.9864912,5,118.97,Low,6.8652483696848545
20,128.1034804,2,63.13,Low,7.773353102047582
25,165.07551909999995,7,195.69,Medium,5.534019457919173
25,155.6719573,6,159.03,Medium,5.671910007662534
20,92.93325393,3,88.53,Low,7.170250575728254
20,153.9122601,6,129.5,Medium,5.8254041703961095
20,73.74141155,1,21.63,Low,7.933567558618922
25,68.40347853,2,81.52,Low,7.1953208611054364
20,169.1726546,3,88.76,Low,7.590411284358564
20,122.0006284,1,32.17,Low,8.918837071975423
20,127.0966791,1,23.9,Low,8.05404031951858
25,118.5218591,2,76.4,Low,7.439423753938069
20,98.52319911,4,109.44,Low,5.687968060257512
20,160.0239919,7,151.13,Medium,5.475319111485523
20,120.8004299,5,121.4,Low,6.45677855712664
25,103.8667527,2,71.97,Low,7.653096338170068
20,121.284197,2,65.11,Low,7.853885314344781
20,98.52256199,6,132.27,Medium,6.242114415913646
20,118.3190886,10,228.03,High,4.595792405096385
25,166.7221819,6,158.11,Medium,5.727201559367015
25,74.15129764,1,50.8,Low,7.3660468112718664
20,126.0853282,3,89.29,Low,9.268220017795063
25,128.5126664,8,228.13,High,4.965190856313834
25,165.38269119999995,6,165.85,Medium,5.884466672214638
25,136.39129609999998,10,289.97,High,4.700376510325013
25,101.4913588,1,48.77,Low,7.92479444092587
25,111.3862988,3,102.42,Low,6.203763331406349
25,143.8202796,4,121.93,Low,7.13144643854029
25,151.111592,4,117.36,Low,7.1367510978493405
20,111.3983832,2,62.67,Low,7.366027184779377
20,82.23108217,1,26.97,Low,7.3836752645110675
25,86.50725241,1,39.32,Low,7.942742143688145
25,44.86200927,2,78.39,Low,7.815369460221728
25,71.31530143,3,96.39,Low,6.576469400826497
20,133.562675,4,112.85,Low,8.73711696539309
25,246.6752583,10,278.52,High,5.0492548046487
25,108.9803229,6,159.46,Medium,6.3744461821482075
20,158.6089932,3,93.17,Low,7.387327912481218
25,148.53867490000005,3,102.71,Low,7.434128367443607
20,114.3691208,3,93.64,Low,7.229005775974995
25,132.83291509999998,4,123.01,Low,6.910298578825633
20,72.61766335,2,65.46,Low,7.923951704209247
20,140.96159939999995,5,119.53,Low,5.90112931618103
25,148.6233601,7,180.0,Medium,5.580600514173018
25,93.09458007,1,38.71,Low,7.527342066358717
25,63.28899066,5,137.88,Low,6.261083484322975
25,101.6424361,3,97.89,Low,7.099905269913275
20,125.6929051,6,132.83,Medium,6.144518395301632
25,111.5399652,2,84.43,Low,7.3414056120857865
25,133.8296831,4,121.89,Low,7.136022058302591
20,90.45989842,5,125.11,Low,6.381310000571575
25,149.76657580000003,7,184.69,Medium,5.531725286936845
25,116.2263759,4,115.12,Low,7.069802760685098
25,139.8248035,4,121.45,Low,7.160464593708975
25,100.8385413,5,137.46,Low,8.580786114120352
25,214.7121969,9,250.18,High,4.939230998372306
20,111.9178894,2,58.21,Low,8.132558344412216
25,149.2230586,7,174.41,Medium,5.605720306950126
25,101.57933,5,136.73,Low,8.565866565182425
25,108.798764,6,160.64,Medium,6.244383095617093
25,115.7936657,2,68.41,Low,7.743353649827453
20,108.1310379,1,23.19,Low,7.810455152492021
25,146.9240534,2,71.35,Low,8.647476078078814
25,170.9162141,5,132.97,Low,6.89588122710704
25,112.22024340000002,4,115.43,Low,6.847035486483776
25,81.47632974,6,156.98,Medium,5.735940992726988
20,149.22195569999997,3,88.78,Low,7.409927156830099
25,83.62189384,1,46.51,Low,7.812893596668087
25,117.93602479999998,2,72.71,Low,7.593449475322271
20,166.5246955,6,129.07,Medium,5.662069786709037
25,99.94129058,4,115.56,Low,5.815976610371596
25,169.5654872,8,208.64,High,5.407380750401514
25,142.0095044,4,121.51,Low,7.087769088486916
25,129.9261156,2,79.21,Low,7.629504519394879
25,132.13250779999998,7,194.31,Medium,5.246368841426103
25,123.5125482,6,165.0,Medium,6.346894775037954
20,160.4372065,8,172.08,High,5.03208102262783
25,144.4674773,5,143.01,Low,5.946113898720551
25,162.48517869999995,6,154.93,Medium,5.769303027255081
25,139.775846,4,117.02,Low,7.0225485664732545
25,145.0707526,6,157.21,Medium,5.657945430136869
25,89.8606476,4,125.46,Low,6.612794699329407
20,115.9783061,8,172.75,High,4.877414103899428
20,159.7748009,7,149.67,Medium,5.495873318330922
25,65.83851920000001,1,43.88,Low,7.288960342961017
25,147.3352648,5,134.93,Low,6.859743557651748
25,109.066928,1,32.79,Low,7.994437428782188
20,166.941484,5,125.09,Low,5.349358397538854
25,123.12313190000002,3,106.29,Low,8.291614895278594
25,72.33045887,3,107.54,Low,6.580810382259014
20,137.387948,4,111.56,Low,8.335582442241838
20,102.4730715,1,24.13,Low,7.970842510245429
25,66.68417736,4,121.96,Low,7.82944952220196
20,180.6664141,1,32.22,Low,8.543303789216841
25,97.11646144,2,68.47,Low,7.461144989857124
25,135.64613390000002,3,102.14,Low,7.3822181008426195
20,152.3695085,5,128.31,Low,6.734857001253019
25,145.5190454,2,86.18,Low,8.039471292071212
25,112.1525241,5,146.44,Low,6.458846631908115
20,185.9705287,6,129.65,Medium,6.72267585370703
25,174.1345115,6,157.35,Medium,5.743594481062847
20,163.0515245,9,202.86,High,5.037803623103729
25,96.44753235,3,103.18,Low,7.038686139726197
20,200.4691965,5,119.38,Low,5.352678520116859
20,179.1944143,3,91.71,Low,8.041855317812546
25,125.0929608,2,85.7,Low,7.370945316890242
20,123.8604426,6,130.49,Medium,5.443678561337181
20,144.65226940000005,4,109.29,Low,6.07857618195736
25,144.0128244,7,197.28,Medium,5.8727481948269515
25,84.22987197,8,234.41,High,5.251726289327275
25,140.1723936,2,82.67,Low,8.012911328892477
20,186.5904436,6,129.95,Medium,6.869511142936285
25,157.9654013,5,140.98,Low,5.894290126000276
25,158.0329116,3,103.35,Low,7.413379037197319
25,171.947536,2,69.35,Low,9.325691734493907
25,134.492982,8,204.94,High,5.203248579904496
25,136.56887759999998,3,107.55,Low,7.535645947648845
25,133.2779922,7,187.74,Medium,5.403990209027259
25,131.3692182,7,196.25,Medium,5.305707305294974
25,102.2986855,2,78.26,Low,7.391178068920535
25,230.2417788,8,221.29,High,5.079762918863985
25,100.7621137,3,97.15,Low,7.042237919987965
25,134.9571306,1,51.79,Low,8.238057692984583
25,170.4812899,7,179.86,Medium,5.52360342633725
25,194.6147679,9,268.71,High,4.993119947947166
20,164.9422834,7,149.21,Medium,6.175505502917075
25,99.71939627,4,118.88,Low,8.133365272292746
20,143.21024930000004,2,57.82,Low,8.014144087414842
25,122.2577823,6,154.32,Medium,6.1293015135501285
25,126.97875729999998,6,165.36,Medium,6.236521772707208
20,131.7520401,2,57.07,Low,7.755678770021005
25,123.2713671,6,159.96,Medium,6.182855949716396
25,114.999458,2,67.38,Low,7.562513223428587
25,151.80754840000003,5,134.79,Low,7.02497802735169
20,136.0083856,3,89.56,Low,7.466990384125737
25,108.0160955,1,55.21,Low,7.809184396385355
25,161.5700362,7,195.57,Medium,5.53268827824459
25,124.2526261,7,187.21,Medium,5.295372694153729
20,177.60548730000005,5,127.34,Low,7.237080952654338
25,191.3934554,10,279.7,High,4.885830436333585
25,145.2513065,3,96.17,Low,7.344514891870702
25,117.99114679999998,4,123.45,Low,6.9374280577069225
20,171.4842186,7,148.49,Medium,5.531822443313548
25,128.34887859999998,6,156.95,Medium,6.225890566607036
25,188.0962468,7,188.12,Medium,5.1627528337296065
25,158.1214054,9,247.91,High,5.0626181519569755
20,82.46953728,4,113.29,Low,6.459440268509277
20,164.2162873,4,109.6,Low,6.38697040453285
20,124.84336670000002,5,117.19,Low,5.907774576873687
25,139.42301519999998,4,115.41,Low,7.080067068836879
25,129.2698319,5,141.33,Low,6.568058323814463
20,151.254936,7,152.24,Medium,5.574010862794851
25,120.0832518,2,86.3,Low,7.304870841170057
20,190.0956105,9,203.76,High,5.026499670582779
25,186.9515339,9,256.32,High,5.018081146091648
25,164.3077865,3,98.45,Low,7.4842264150500135
25,137.1578689,9,262.99,High,4.832224695004948
20,103.8963952,3,89.19,Low,7.082789904142741
25,158.0298428,7,192.48,Medium,5.460618523947666
25,114.2530905,8,221.78,High,4.871381254293372
25,112.5078111,4,126.99,Low,6.912012284849762
20,213.4705397,9,203.7,High,5.0268237944685135
25,139.19443909999998,5,140.1,Low,5.841741893615804
25,71.86169329,5,139.51,Low,7.8903431923136065
25,207.8017561,9,273.31,High,4.950051523747675
25,206.3699606,11,297.31,High,4.705400842770906
25,151.7873483,7,187.03,Medium,5.616740270907718
20,118.6149672,4,108.55,Low,6.6338335299904845
25,150.46054119999997,3,100.1,Low,7.630850742922091
20,124.7180632,7,147.97,Medium,5.971308392387589
25,100.420919,4,116.19,Low,6.0327066039787445
25,124.3496072,4,118.6,Low,7.186105020696802
25,104.1129486,2,80.38,Low,8.369037986611609
25,101.7969381,1,38.09,Low,8.510505855872713
25,97.01162401,5,134.52,Low,6.268175541372689
25,156.4384005,3,103.32,Low,7.39645433626651
20,133.1596406,4,113.58,Low,6.901962213732748
25,124.9919749,6,154.84,Medium,6.3063558991081425
25,162.5848505,9,268.9,High,4.86540201495614
20,153.1202545,4,108.48,Low,6.246064883085862
25,136.2250657,4,122.13,Low,6.9811980200994
25,80.09411745,1,49.49,Low,7.292675929160665
25,161.0543484,5,136.83,Low,7.035780517199187
25,64.00191535,1,42.9,Low,7.667978814047849
25,147.9126186,5,146.65,Low,5.838117607278382
25,131.125351,4,120.7,Low,6.949345207146219
20,129.2779514,2,59.31,Low,6.660301035239161
25,215.3967181,8,229.96,High,5.150663435486455
25,122.9171687,4,128.75,Low,7.174756620429443
25,179.95393810000004,7,196.66,Medium,6.326448588348466
20,139.2332591,5,116.98,Low,8.467342751631572
20,176.4766722,6,130.55,Medium,6.003677579516243
25,162.0639802,1,40.1,Low,8.367064992232377
25,188.1074092,5,134.56,Low,6.2103465996249065
20,123.4321637,7,153.66,Medium,5.863760612345793
20,77.50057363,3,90.12,Low,6.972840779455147
20,105.7979509,2,60.04,Low,8.141382024449841
25,105.18669640000002,3,98.21,Low,7.045120055796369
20,104.8485538,1,22.93,Low,7.777796205761968
25,129.8004192,5,134.47,Low,8.198315520574976
25,140.98772150000005,7,181.08,Medium,5.239859775025388
20,127.3523112,2,65.41,Low,7.644027456569626
25,109.8773884,4,127.98,Low,6.757866482860345
25,58.74283406,3,95.93,Low,7.9864147950191455
25,178.9788764,7,177.81,Medium,5.197725572419867
25,96.95292586,4,115.16,Low,6.523050381392339
25,165.906304,6,153.92,Medium,5.749959072986606
25,135.9832257,2,67.99,Low,8.021841729844194
25,81.90957982,3,94.74,Low,7.046738736840073
25,132.5078223,2,85.98,Low,7.811067626996623
25,150.5579813,8,210.09,High,5.647352283108884
20,121.32001509999998,2,65.39,Low,7.866842466051354
25,104.340535,5,134.99,Low,8.31808577822512
25,216.8380836,4,114.58,Low,7.973053057976621
25,120.6450631,5,137.37,Low,5.717375141479182
25,146.14906100000005,7,198.4,Medium,5.564861363129305
25,135.31220019999998,2,82.25,Low,8.10123867445675
25,87.21460694,4,121.83,Low,6.561816837258813
25,149.2359971,4,127.35,Low,7.144589620609408
20,120.9402013,2,56.39,Low,7.378442364048189
20,123.2717428,5,122.84,Low,5.860695821666851
25,117.3239327,7,179.79,Medium,5.656739374177191
25,214.9842341,9,256.58,High,5.053543014032924
25,167.61943,8,216.81,High,6.018107096461705
25,132.53866599999998,5,143.43,Low,6.018081274306301
20,82.86687184,4,113.21,Low,8.136265081870686
25,119.1296572,5,135.32,Low,8.485574151234403
25,98.40577825,2,80.55,Low,9.001067293238716
20,131.6046576,4,110.6,Low,7.194499804797326
20,142.0332437,7,147.64,Medium,5.609582303254397
25,91.60776237,1,37.39,Low,7.513672906423013
20,71.77726057,1,21.59,Low,7.306929670709987
20,155.9566711,5,122.22,Low,7.190807443372368
25,142.9604774,7,187.94,Medium,5.436834272900651
25,121.2115453,4,129.05,Low,6.750977914872973
25,142.7150266,4,117.44,Low,7.1950065146209905
20,77.31647542,1,32.07,Low,7.439081087180462
25,114.8330135,4,126.82,Low,6.653818234919852
25,121.1939777,4,124.86,Low,7.260850297713942
25,201.5948688,8,215.02,High,5.501731432044584
20,115.7031504,2,62.07,Low,7.604648415906375
20,134.5978864,4,110.97,Low,7.004298332827208
25,128.2713379,2,78.59,Low,7.8436795619629365
20,113.9438986,1,31.92,Low,8.092215229647795
25,94.92200922,4,115.4,Low,6.660448046436137
25,129.294544,6,155.83,Medium,5.460691473949323
25,121.9331453,5,145.61,Low,6.599029110945353
25,143.4664725,5,133.8,Low,6.8699407033837385
20,137.72221499999998,4,109.49,Low,6.950589746802956
20,68.35305178,3,89.64,Low,6.9976425282026495
20,134.9808709,2,58.42,Low,7.54857529800694
20,173.0175169,6,129.88,Medium,5.748990782139865
25,117.5303136,3,98.09,Low,6.216394421393678
20,140.5425164,3,92.52,Low,7.37551344781388
25,123.88201979999998,2,67.78,Low,8.21891032845146
25,103.7872772,2,67.77,Low,7.594686705365129
25,126.1797315,4,119.22,Low,6.77293202720432
25,142.32323369999997,4,128.21,Low,8.454556004919421
25,151.7351976,6,167.65,Medium,5.7023776115620475
20,95.01020134,4,109.1,Low,5.891560044498534
20,132.4030965,7,148.94,Medium,5.359586692538287
25,156.7474999,3,96.44,Low,7.531310720710543
25,83.88144973,3,102.13,Low,6.699370678779306
25,139.67409030000002,3,101.68,Low,7.582737221017512
25,123.6099206,2,78.29,Low,7.518992300766605
20,106.2963748,2,61.71,Low,7.429130028105989
25,136.5694133,4,125.86,Low,7.013915815976574
20,92.57153873,3,90.39,Low,7.0566480144814605
25,114.3197191,4,119.61,Low,6.669511951102195
20,111.141908,4,111.62,Low,7.093978857770424
25,96.87338061,1,49.81,Low,7.826836642128215
25,114.4099799,4,120.05,Low,6.987914865928053
25,135.6410371,3,107.28,Low,7.2759983461192075
20,95.99413084,2,65.54,Low,7.294896342251154
25,135.110534,5,140.4,Low,6.60712756478817
25,150.70521530000005,4,121.14,Low,6.049940429059527
25,85.75976205,3,99.86,Low,6.757531845373055
25,151.4710505,3,101.97,Low,7.394149602051151
20,103.4302516,5,128.44,Low,8.408129453388632
20,145.8505605,5,120.44,Low,5.772122329611553
20,104.7456565,4,111.51,Low,6.799805851581935
25,160.18347930000004,4,118.65,Low,6.258485042046361
25,108.4714037,3,101.51,Low,7.203821994435425
20,220.5788681,9,203.45,High,5.042348176317718
25,137.5272661,9,247.66,High,5.424909320289992
25,130.5239259,2,76.27,Low,7.811859894289831
25,176.3423937,3,98.2,Low,7.755356934697895
25,136.49674030000003,5,143.88,Low,5.930762273019203
25,145.12170480000003,7,198.24,Medium,5.46281791259235
25,92.06816696,1,49.59,Low,7.759818719149374
25,110.8838194,4,119.11,Low,6.752046022895129
25,124.901019,6,159.99,Medium,6.219452470463441
20,96.88446167,4,112.12,Low,5.95362576363217
25,115.20918,7,186.17,Medium,5.673837087685164
20,145.8488915,5,127.34,Low,5.960479785353119
20,163.6793127,6,130.92,Medium,5.981410435934632
25,173.2418156,8,210.4,High,5.45977376585121
25,106.4885271,1,50.69,Low,7.857693513710725
20,126.922727,5,117.06,Low,5.74254564659822
25,129.48996770000002,2,77.87,Low,7.535981059392485
20,102.0394339,4,109.45,Low,6.477090611987854
25,164.8686642,6,156.82,Medium,5.744321361640277
25,112.9078568,4,123.72,Low,6.659676522343689
25,87.98362268,3,106.23,Low,7.232494025186824
20,82.16066932,2,62.25,Low,8.035350793243586
20,128.7890797,5,116.18,Low,6.518814742773191
25,81.88186972,1,52.71,Low,7.844637698760613
25,137.5293803,9,245.6,High,5.522090137738395
25,154.3245544,5,145.92,Low,9.122338385846808
25,117.8645473,1,36.47,Low,8.195546426249468
25,196.7740944,6,164.41,Medium,5.864808368704412
25,134.4549464,1,38.7,Low,8.135788023271003
25,193.4290507,5,139.82,Low,5.35028183255814
25,141.3606247,5,143.05,Low,6.500291447760998
20,149.67951680000004,5,114.88,Low,6.885881394075607
20,123.1114472,3,94.17,Low,7.317475212878062
20,107.5182575,4,112.53,Low,6.956606444120026
20,94.82627855,1,32.46,Low,7.648012894633139
25,140.0230726,5,133.85,Low,5.7967665232301755
25,132.4595443,1,54.53,Low,8.127127703315141
20,121.0879689,8,174.05,High,4.843084633288948
25,114.9759474,2,72.4,Low,7.585843390563101
25,156.0438267,6,168.43,Medium,5.723259896267645
20,107.2673365,3,90.93,Low,7.148258790347329
25,148.3995389,5,136.5,Low,5.91317367110003
25,73.38181933,5,141.21,Low,6.34228196475434
25,90.60555793,3,95.62,Low,6.804657902136322
20,124.4372925,7,147.67,Medium,5.947161999742216
25,147.50300769999996,9,247.1,High,4.9818125129508
25,175.2852618,8,236.13,High,4.960961570523951
25,133.4717005,3,101.47,Low,8.238498785030364
20,91.04378562,6,131.31,Medium,5.377809127041696
25,186.2405755,3,103.82,Low,6.517300475331285
20,112.0575158,2,59.77,Low,7.505502464877763
25,112.3450409,3,97.43,Low,6.3353305412565994
20,159.6819587,6,130.25,Medium,5.735400530740558
25,111.07206809999998,1,46.17,Low,7.842976923054048
25,152.5705826,5,140.76,Low,6.626331045428325
25,146.2171032,7,188.24,Medium,5.490708197924011
25,126.2282095,7,187.52,Medium,5.816506991653257
25,163.47041430000004,3,97.06,Low,7.440380370358117
25,199.7957279,10,285.46,High,4.914588641118391
20,124.6659804,10,210.06,High,4.559079013246407
25,126.3213057,5,140.37,Low,6.670826280889786
25,126.80579640000002,5,141.4,Low,6.497637070807979
25,96.56540724,2,73.61,Low,8.540472490380527
25,166.7487366,5,136.61,Low,7.25333382258942
25,150.2344331,5,142.94,Low,7.098405459018171
25,141.58712419999995,5,136.98,Low,6.934518734877452
25,110.2747582,2,81.8,Low,7.721322418450244
25,146.95668940000004,5,137.26,Low,5.866504783672852
25,103.5378053,4,125.17,Low,6.700900938586544
25,151.12011030000005,3,103.55,Low,7.753215772049544
25,139.026368,7,178.8,Medium,5.460826796933084
25,197.6186216,9,265.19,High,5.004941286574292
25,68.5049871,5,139.74,Low,6.229923722579936
25,138.6377476,2,74.82,Low,7.763996697019583
25,151.1850139,6,166.74,Medium,5.6876069305898564
20,184.331151,5,117.13,Low,6.066277884820698
20,182.1426273,7,151.68,Medium,5.156234728885172
20,131.90961470000002,8,173.24,High,5.034555215255024
25,142.82835,5,133.1,Low,5.874787681876742
25,125.3364607,4,123.24,Low,8.211043544424545
25,154.9343841,5,135.37,Low,6.938139737265372
25,136.72685900000002,8,228.52,High,5.137668968628412
20,116.455656,4,111.04,Low,8.233454412496325
20,149.2538957,1,30.43,Low,8.202056857791575
20,147.4576476,4,113.27,Low,7.06682885903003
20,116.5687149,2,58.92,Low,7.538419431878638
25,117.7287587,6,162.59,Medium,6.262869723995804
25,152.10749019999997,3,102.34,Low,7.692067077202541
25,78.55933624,3,107.29,Low,7.244579530116209
25,133.92848940000002,2,71.26,Low,7.601095722976861
25,132.9550104,8,218.76,High,5.168353759878364
25,86.28475433,2,79.95,Low,6.279058026134505
20,114.42132209999998,3,91.66,Low,7.227713595613391
25,114.5499834,1,36.51,Low,7.895826854167829
20,147.1254265,5,115.86,Low,7.012852323681928
25,144.5284207,2,74.52,Low,7.772111543036866
25,139.80025580000003,5,137.0,Low,5.65960173459867
20,121.0557674,2,59.69,Low,7.645195949771901
25,196.7458946,4,116.25,Low,7.566927121775111
25,100.9176792,4,117.11,Low,6.721526912550027
25,227.4111159,10,281.77,High,5.002874863418134
25,118.1329751,2,75.47,Low,7.393939054289628
25,167.9764455,6,164.49,Medium,5.6964888255945985
25,203.2352715,10,288.42,High,4.929837593076996
20,105.5365165,4,108.62,Low,6.988000703570325
25,90.88850226,3,101.25,Low,7.245616723241795
20,103.1725235,2,61.13,Low,7.311029302533891
25,213.1942486,9,258.85,High,5.0127354553363
20,107.1772444,4,110.5,Low,8.369392270443978
25,137.7820058,3,96.24,Low,7.2910391160834385
25,135.85749909999998,8,219.78,High,5.015003616666527
25,94.24608077,3,101.55,Low,7.137638365307234
25,122.3809439,7,189.26,Medium,5.301856181041824
25,119.67074850000002,3,103.85,Low,6.040506563079925
25,116.5491986,6,156.17,Medium,5.221481558339809
25,171.3039299,8,213.73,High,5.360259733990632
20,98.34275121,4,113.06,Low,6.626816284122876
25,130.56959550000002,4,126.55,Low,7.236831052644879
25,84.09130418,3,106.82,Low,6.805077949883707
25,138.58595280000003,3,101.29,Low,6.360614054495151
20,139.580423,3,91.76,Low,6.322818244213347
