unit_price,movie_rating,time_on_site,quantity,label
25,7.42,101.9223416,1,Low
25,6.82,129.2405642,4,Low
20,5.72,187.9070405,5,Low
25,5.99,180.40265,4,Low
25,5.53,173.06404819999997,6,Medium
25,5.22,186.52241750000002,7,Medium
20,7.7,91.73839113,1,Low
20,6.94,123.1114472,3,Low
20,5.46,173.3399595,6,Medium
25,7.48,108.48809109999999,1,Low
25,7.5,108.66196780000001,1,Low
25,6.89,127.45868940000001,4,Low
20,7.47,111.1717519,1,Low
20,5.83,178.334001,4,Low
20,6.76,145.6817733,4,Low
25,7.78,110.77618079999999,1,Low
25,6.86,140.0152081,4,Low
20,7.79,105.7979509,2,Low
20,7.17,129.8621439,2,Low
25,6.28,168.0980595,3,Low
25,6.9,123.14007240000002,4,Low
25,7.3,127.87934380000002,2,Low
25,6.27,159.274787,5,Low
20,7.33,119.44072140000002,2,Low
25,7.14,122.8399979,2,Low
20,6.81,148.70022649999999,4,Low
20,6.52,136.37414669999998,4,Low
25,6.34,151.91668810000002,5,Low
25,5.34,190.88164719999997,7,Medium
20,7.74,99.72491237,1,Low
25,7.38,118.6242846,2,Low
25,6.5,146.66907340000003,5,Low
25,7.6,116.16403970000002,1,Low
25,4.57,214.6620492,9,Medium
25,5.57,190.86183369999998,6,Medium
25,6.8,137.3837931,4,Low
25,7.47,105.3135341,1,Low
20,4.79,216.63242999999997,7,Medium
25,4.53,210.45978739999998,9,Medium
20,7.41,116.5189628,2,Low
20,7.59,113.6417558,1,Low
20,7.12,124.2175017,2,Low
20,6.86,122.6139439,4,Low
20,5.96,170.3330782,7,Medium
25,6.13,172.1023978,3,Low
25,7.06,124.63022120000001,2,Low
20,7.04,124.6325753,2,Low
20,7.45,114.26284,2,Low
25,7.59,103.4511792,1,Low
25,7.03,121.3298004,2,Low
25,6.06,151.4298685,2,Low
25,7.62,116.469627,1,Low
25,5.41,183.87096100000002,6,Medium
25,5.46,183.165527,6,Medium
25,6.04,181.2287956,7,Medium
25,4.61,235.186129,10,Medium
20,7.24,110.38647579999999,2,Low
25,4.64,222.98830730000003,8,Medium
25,5.2,184.2676079,7,Medium
25,5.13,190.2497263,8,Medium
20,6.94,130.5507463,3,Low
20,7.03,129.6900605,3,Low
25,7.03,130.9809541,3,Low
25,5.08,185.7172263,8,Medium
20,7.5,100.09122359999999,1,Low
25,6.71,133.8057521,4,Low
25,5.8,165.0274889,4,Low
20,7.03,125.41346809999999,2,Low
25,7.0,122.4043419,2,Low
25,7.56,107.5773618,1,Low
25,7.05,134.32024750000002,3,Low
25,7.06,116.00445800000001,2,Low
25,4.5,214.7121969,9,Medium
25,6.93,126.23474080000001,3,Low
25,4.47,238.96209989999997,11,High
20,6.77,154.4253956,5,Low
20,7.81,96.10542004,4,Low
25,6.26,151.073048,5,Low
25,5.45,185.1092456,6,Medium
25,6.51,137.14445609999999,4,Low
25,4.82,198.46710119999997,6,Medium
20,7.13,112.0575158,2,Low
25,7.45,106.1124023,1,Low
20,4.88,199.7627969,8,Medium
25,6.15,180.88591169999998,6,Medium
25,5.44,206.7827515,7,Medium
20,6.84,136.3273209,4,Low
25,8.03,98.18019297,1,Low
25,7.54,102.9403148,1,Low
25,6.82,130.7901658,4,Low
25,4.89,217.7006801,7,Medium
25,5.42,189.2151728,6,Medium
20,7.8,103.63842840000001,4,Low
25,7.54,110.18395179999999,1,Low
25,7.71,100.53508570000001,1,Low
25,6.91,136.005227,3,Low
25,5.24,180.8421617,6,Medium
20,6.16,176.4922417,6,Medium
20,6.46,137.2096478,5,Low
25,5.36,186.62381159999998,6,Medium
20,5.12,205.5477334,8,Medium
25,7.39,112.4641312,2,Low
25,6.14,161.9267756,6,Medium
20,5.81,164.7058829,4,Low
25,8.76,66.05148235,4,Low
25,7.63,114.99279070000001,1,Low
25,6.56,134.4406639,4,Low
25,5.87,156.80250990000002,4,Low
20,7.29,110.48105819999999,2,Low
20,6.56,137.72221499999998,4,Low
25,5.18,185.05940719999998,8,Medium
20,5.25,188.80470400000002,7,Medium
25,5.87,166.2430226,7,Medium
25,7.42,119.48411429999999,2,Low
25,7.22,117.93602479999998,2,Low
20,6.9,122.3040466,3,Low
25,6.77,140.9731802,4,Low
20,6.55,164.3167437,5,Low
25,5.94,183.0221495,4,Low
25,6.53,135.0373079,4,Low
25,4.54,220.19044509999998,9,Medium
25,4.6,216.43040130000003,9,Medium
25,6.78,127.92211409999999,4,Low
20,4.78,219.46118470000002,7,Medium
25,6.9,128.0669359,3,Low
25,5.91,180.2216639,7,Medium
25,5.09,192.8614925,8,Medium
25,6.52,139.96368059999998,5,Low
25,4.52,212.2350183,9,Medium
20,6.07,167.1566636,6,Medium
20,6.68,146.72639819999998,4,Low
20,7.43,112.9762693,2,Low
25,7.52,107.9714257,1,Low
20,6.4,140.7575857,5,Low
25,5.69,171.8378247,5,Low
25,7.8,88.98137899,3,Low
25,7.1,132.784564,3,Low
25,7.36,111.9801125,2,Low
25,4.61,214.0430863,9,Medium
25,7.29,116.46989409999999,2,Low
20,6.6,137.3538253,4,Low
20,5.9,186.6524612,5,Low
25,4.83,198.9672847,6,Medium
20,4.54,219.51262319999998,9,Medium
25,4.55,218.04701790000001,9,Medium
20,5.61,174.8518304,6,Medium
25,5.9,181.4037885,4,Low
25,5.71,162.8589906,4,Low
25,5.96,170.984927,7,Medium
25,4.65,216.11303930000003,8,Medium
25,6.38,165.62480490000002,2,Low
20,7.73,103.15303879999999,1,Low
25,7.52,107.3661841,1,Low
20,5.39,174.3793385,8,Medium
25,6.3,147.45786909999998,5,Low
20,7.21,126.09329509999999,2,Low
25,4.53,210.5263349,9,Medium
25,8.0,82.39367743,5,Low
25,5.43,185.3038746,6,Medium
20,5.81,163.1426031,4,Low
25,7.54,109.06872150000001,1,Low
25,7.54,108.44567849999999,1,Low
25,6.82,132.34141019999998,4,Low
25,6.99,134.280947,3,Low
25,6.27,157.6640419,5,Low
25,7.7,108.1099252,1,Low
25,7.55,111.44444979999999,1,Low
25,7.78,95.64169102,2,Low
25,6.55,161.95704809999998,5,Low
25,4.52,207.1854012,9,Medium
25,4.65,228.8624756,8,Medium
25,6.32,164.8372653,5,Low
20,6.64,134.2740155,4,Low
20,6.76,134.7629659,4,Low
25,5.61,170.9556585,6,Medium
25,6.88,131.9657348,4,Low
25,6.71,152.7468833,5,Low
25,7.99,94.76385069,1,Low
20,6.01,169.25873869999998,4,Low
25,7.16,112.09969369999999,2,Low
25,6.98,132.22288799999998,3,Low
25,6.89,146.24557099999998,4,Low
20,5.95,157.3706177,7,Medium
20,6.86,131.0477381,4,Low
20,7.25,123.32750190000002,2,Low
20,5.92,162.8404193,7,Medium
25,6.62,138.1680242,4,Low
20,4.46,226.28744369999998,11,High
20,6.14,150.0295838,5,Low
25,6.58,142.29608000000002,2,Low
25,7.02,118.4435115,2,Low
25,6.17,180.10682549999999,6,Medium
25,4.64,227.90800069999997,8,Medium
25,5.68,179.0193825,5,Low
25,5.61,170.1146573,6,Medium
25,7.23,114.35865679999999,2,Low
20,7.16,131.37269990000001,2,Low
25,8.21,89.3733172,2,Low
25,6.42,143.61496409999998,5,Low
25,4.46,209.49881169999998,10,Medium
25,7.82,103.407282,2,Low
25,6.29,164.52856169999998,5,Low
25,7.26,119.2154101,2,Low
25,6.45,143.28545019999999,5,Low
25,4.69,211.51879269999998,8,Medium
25,8.12,82.19487631,3,Low
25,7.09,117.6523136,2,Low
25,7.0,142.8814491,3,Low
20,5.32,191.2541908,7,Medium
25,6.0,157.0968709,4,Low
20,7.22,129.2658505,2,Low
20,7.6,113.63533229999999,1,Low
25,6.63,153.3238853,5,Low
20,7.82,90.16318944,3,Low
25,7.29,111.7994936,2,Low
20,7.28,121.05576740000001,2,Low
20,4.51,208.6408467,9,Medium
20,7.41,111.08747040000002,2,Low
25,5.83,180.7243327,5,Low
25,6.92,128.13835749999998,3,Low
25,6.22,158.3128642,5,Low
25,7.49,103.4339882,1,Low
25,6.72,150.2344331,5,Low
25,7.33,113.1278777,2,Low
25,5.48,173.1375969,6,Medium
25,4.76,200.33038269999997,8,Medium
25,6.64,137.942916,4,Low
25,6.96,144.9451856,3,Low
25,6.82,126.304685,4,Low
20,4.61,228.63422409999998,11,High
25,5.67,176.41211230000002,5,Low
25,6.41,149.4748393,5,Low
25,7.28,125.3587788,2,Low
20,7.16,122.03406880000001,2,Low
25,5.0,205.0580132,8,Medium
25,6.76,129.1646354,4,Low
25,5.34,175.8707082,6,Medium
25,7.74,98.38529738,1,Low
20,7.34,108.1992091,2,Low
25,6.97,130.97423,3,Low
25,7.46,119.70714709999999,2,Low
20,7.07,114.5674947,2,Low
20,6.3,166.7121387,3,Low
25,6.88,140.2806105,4,Low
25,6.28,170.9779178,6,Medium
25,4.72,215.3967181,8,Medium
25,7.71,111.91882959999998,1,Low
25,5.65,175.847361,5,Low
20,5.99,161.0416721,7,Medium
25,5.6,173.60751519999997,6,Medium
25,7.42,124.0322858,2,Low
20,6.11,169.929105,6,Medium
25,4.91,212.4395455,7,Medium
25,5.94,182.75464430000002,7,Medium
20,7.17,133.4797538,2,Low
20,6.32,149.0471212,5,Low
25,5.27,218.8567537,7,Medium
25,6.36,141.5625259,5,Low
20,7.3,121.05385520000002,2,Low
25,6.85,121.70443200000001,4,Low
25,5.33,179.181479,6,Medium
25,7.02,141.3576312,3,Low
25,7.3,109.3779473,2,Low
25,7.91,94.08367273,5,Low
20,5.06,200.0963389,8,Medium
25,5.55,196.710679,6,Medium
25,8.0,88.56306378,1,Low
25,6.68,152.6775976,5,Low
25,7.18,117.54726720000001,2,Low
20,5.51,172.1198135,8,Medium
25,7.94,94.54024445,4,Low
25,6.19,145.81188640000002,5,Low
25,6.8,137.8421873,4,Low
25,6.63,136.5694133,4,Low
25,8.26,76.75874796,5,Low
20,4.44,243.86874469999998,11,High
25,4.63,224.2086288,9,Medium
25,6.51,147.8548648,5,Low
20,7.48,108.4704871,1,Low
20,5.39,181.1733121,6,Medium
20,7.09,136.0083856,3,Low
20,6.27,164.2828366,6,Medium
20,4.93,200.4691965,5,Low
25,7.41,110.0611034,2,Low
25,7.19,114.999458,2,Low
25,6.96,119.42110559999999,2,Low
20,6.06,169.43621299999998,3,Low
25,6.42,167.09737769999998,5,Low
20,5.6,189.6330783,6,Medium
25,5.27,185.2275044,6,Medium
25,7.05,130.8536843,3,Low
25,4.75,218.52993909999998,8,Medium
25,6.41,161.9555967,5,Low
25,4.6,239.7760031,10,Medium
25,5.71,194.00154080000001,5,Low
25,7.02,129.74798429999998,3,Low
25,6.28,164.00752680000002,5,Low
20,7.5,118.2401105,2,Low
25,5.2,189.4497951,8,Medium
25,7.01,138.6544948,3,Low
25,7.45,105.606416,1,Low
20,7.43,125.67843300000001,2,Low
25,6.48,147.53577880000003,5,Low
25,7.14,130.9739515,2,Low
20,6.63,137.6754545,4,Low
25,5.0,206.3858543,5,Low
20,6.6,145.04817,5,Low
25,5.49,180.00835,6,Medium
20,5.25,185.1046154,7,Medium
25,5.99,162.4621396,4,Low
25,5.69,185.90924619999998,5,Low
25,6.99,127.72281140000001,3,Low
25,6.64,151.80754840000003,5,Low
25,7.25,111.0074832,2,Low
25,6.83,128.0656297,4,Low
25,6.96,124.1409067,2,Low
25,5.89,174.166785,4,Low
25,8.15,89.69721468,4,Low
25,5.87,164.3103416,7,Medium
20,7.0,140.5425164,3,Low
25,6.86,134.6175027,4,Low
25,4.52,232.3386183,10,Medium
25,7.04,137.7471281,3,Low
25,4.64,220.815742,8,Medium
25,6.73,131.4093902,4,Low
20,7.07,116.5068021,2,Low
25,5.71,185.0598306,8,Medium
25,6.62,135.5793991,4,Low
20,6.72,151.20871530000002,5,Low
25,4.9,191.9700024,8,Medium
25,6.79,141.156246,4,Low
25,4.74,221.9563997,8,Medium
25,7.04,132.2737712,3,Low
25,6.5,150.9784292,5,Low
25,5.76,179.8447237,5,Low
25,7.02,118.1329751,2,Low
25,6.44,138.71250669999998,5,Low
20,5.1,188.27318799999998,8,Medium
20,6.75,144.58436840000002,4,Low
25,7.26,108.6186875,2,Low
20,6.27,166.9055227,3,Low
25,8.09,94.1093518,4,Low
25,6.77,128.8235708,4,Low
25,6.84,135.178875,4,Low
25,8.45,71.73116963,3,Low
25,5.55,176.97695919999998,6,Medium
25,4.72,233.2229372,8,Medium
25,5.12,185.7571083,8,Medium
25,7.78,99.71939627,4,Low
25,6.95,136.6707012,3,Low
25,4.59,248.7447224,10,Medium
20,6.57,135.5264893,4,Low
25,6.23,152.5705826,5,Low
25,6.09,157.19954730000003,6,Medium
20,5.12,209.60686950000002,8,Medium
25,6.86,144.3012051,4,Low
25,6.47,151.81514319999997,5,Low
25,7.42,108.4016886,1,Low
20,6.01,156.58482859999998,7,Medium
25,7.49,108.0181627,1,Low
25,7.8,110.1336879,4,Low
20,7.21,112.68082849999999,2,Low
25,8.22,78.48830705,4,Low
20,6.76,152.6940073,5,Low
25,7.67,109.99855690000001,1,Low
20,7.39,109.0805953,2,Low
25,6.81,123.64429070000001,4,Low
25,6.76,141.00439630000002,4,Low
25,7.23,130.7587627,2,Low
20,8.25,82.23279146,5,Low
25,6.36,159.68790239999998,5,Low
25,5.97,153.0336229,7,Medium
20,7.14,122.3502305,2,Low
25,7.04,116.6892791,2,Low
25,4.51,207.8017561,9,Medium
25,6.22,153.7410595,5,Low
20,5.22,191.2897677,7,Medium
25,5.02,190.2189174,8,Medium
25,6.91,123.6176762,3,Low
25,5.65,187.5612774,5,Low
25,4.8,198.9430261,6,Medium
25,7.49,122.54756680000001,2,Low
25,6.58,140.5304003,4,Low
20,7.53,104.726725,1,Low
25,4.84,210.89275840000002,7,Medium
20,7.57,107.26713190000001,1,Low
25,5.52,169.3667373,6,Medium
25,4.94,191.8029324,8,Medium
25,8.1,95.240133,1,Low
20,6.91,126.3827207,3,Low
20,5.69,170.4766506,4,Low
25,8.9,58.22187387,1,Low
20,6.76,135.8232696,4,Low
25,6.85,134.370654,4,Low
20,6.9,147.0054361,3,Low
25,7.1,118.59883359999999,2,Low
25,6.48,142.1664504,5,Low
25,5.66,171.1360662,5,Low
25,7.4,109.00692759999998,1,Low
20,7.44,108.3195382,1,Low
25,7.06,128.3656685,2,Low
25,4.58,211.4791886,9,Medium
25,5.09,208.9164358,8,Medium
20,7.11,135.74596,3,Low
25,6.41,164.54320369999996,5,Low
25,5.89,177.1984313,4,Low
20,7.98,98.17212839,5,Low
25,7.9,99.95962548,5,Low
25,6.84,129.7104699,4,Low
20,7.77,96.42097807,1,Low
25,5.65,180.3479437,5,Low
20,7.18,112.4332737,2,Low
25,7.09,122.2583119,2,Low
25,4.71,207.9799021,8,Medium
25,7.63,104.05997359999999,1,Low
25,6.16,157.9802246,6,Medium
25,4.61,218.53640479999999,9,Medium
25,7.11,119.0575136,2,Low
20,7.12,120.8737774,2,Low
25,5.51,175.1958727,6,Medium
20,4.82,204.36591430000001,7,Medium
25,7.48,114.44644740000001,2,Low
25,6.69,131.1717022,4,Low
25,7.41,118.6894997,2,Low
25,5.67,164.7063471,4,Low
25,4.73,225.65546239999998,10,Medium
25,6.74,131.274212,4,Low
25,7.58,98.19987442,1,Low
20,6.9,145.93555880000002,3,Low
20,5.85,172.5677919,4,Low
20,8.12,85.25157494,3,Low
25,5.96,155.6429851,4,Low
25,7.33,121.48200829999999,2,Low
20,4.55,234.881808,10,Medium
25,6.65,117.8443696,4,Low
25,7.33,121.48200829999999,2,Low
25,6.02,138.5955925,6,Medium
20,7.41,141.5499944,2,Low
25,5.3,165.0399599,6,Medium
25,4.66,188.14735180000002,9,High
25,6.79,164.0285037,5,Low
20,7.51,107.4628533,1,Low
25,5.58,159.45996399999999,5,Low
20,8.01,113.0825087,5,Low
20,8.06,90.37564329,1,Low
20,6.73,116.6290598,4,Low
20,6.95,117.16604099999999,2,Low
25,7.1,105.22535079999999,2,Low
25,4.69,184.27751730000003,9,High
25,7.08,112.71179769999999,2,Low
20,5.85,152.0894286,7,Medium
25,6.59,122.05167279999999,4,Low
25,7.49,95.63708811,1,Low
20,6.62,123.83619350000001,4,Low
25,7.65,121.98532549999999,1,Low
25,5.5,157.08738219999998,5,Low
25,5.2,170.02891730000002,6,Medium
20,6.85,152.8049238,4,Low
20,4.33,197.0862503,11,High
25,4.7,214.67155150000002,8,High
25,7.77,117.3395159,5,Low
25,8.0,105.15303259999999,4,Low
25,5.18,177.6621021,7,Medium
20,7.77,115.5015132,4,Low
20,6.33,185.9705287,6,Medium
25,7.6,110.37023049999999,1,Low
20,7.1,145.0159269,3,Low
20,5.83,155.81772949999998,4,Low
25,7.86,110.7372418,4,Low
25,7.16,156.7474999,3,Low
25,5.3,175.0756882,6,Medium
20,4.64,201.9277377,8,High
20,5.0,174.0366992,8,High
25,4.54,198.2519346,9,High
20,6.12,160.13515149999998,6,Medium
25,6.85,140.22749819999999,4,Low
20,4.51,188.6456211,10,High
25,5.38,175.3045196,6,Medium
25,5.71,150.781644,4,Low
20,5.14,187.05385800000002,8,High
25,6.69,163.1082736,5,Low
25,7.05,107.54502179999999,2,Low
20,5.09,197.01360359999998,8,High
25,7.49,129.8183764,2,Low
25,6.16,139.038475,5,Low
25,4.58,215.794983,9,High
25,7.35,99.42998394,1,Low
25,4.64,191.7093659,8,High
20,7.56,133.3176083,2,Low
25,4.62,214.9842341,9,High
25,5.12,174.7362618,7,Medium
20,7.34,137.6157442,2,Low
25,5.38,158.4594791,8,High
25,7.06,151.756581,3,Low
20,4.65,182.2441569,7,Medium
25,6.63,155.97985400000002,5,Low
25,5.1,168.20566330000003,7,Medium
25,6.96,125.65022979999999,3,Low
20,6.81,154.7892946,4,Low
25,5.67,176.41211230000002,5,Low
25,5.44,164.57982140000001,6,Medium
25,7.6,110.69645009999999,1,Low
25,5.07,184.09545319999998,8,High
25,5.72,158.0384081,4,Low
20,5.95,170.67766740000002,7,Medium
25,6.86,130.56959550000002,4,Low
20,4.55,216.68782280000002,9,High
20,6.21,140.34963530000002,5,Low
25,5.7,173.122843,5,Low
25,5.95,201.84287369999998,8,High
20,8.35,95.1016993,4,Low
25,6.81,126.59112420000001,4,Low
25,7.48,119.41413030000001,2,Low
25,6.05,161.820132,6,Medium
25,6.75,148.68630149999998,4,Low
20,4.99,176.20296240000002,8,High
25,6.61,166.17665730000002,5,Low
25,4.98,177.21323930000003,8,High
20,8.41,83.56968825,1,Low
20,7.11,107.45028219999999,2,Low
20,5.68,153.3008507,7,Medium
20,6.95,111.51824520000001,2,Low
25,7.23,103.7872772,2,Low
25,6.67,142.65405249999998,4,Low
25,5.17,167.3856514,7,Medium
20,4.68,191.63086919999998,7,Medium
25,5.18,173.4346128,7,Medium
25,5.73,182.3284956,5,Low
20,5.86,169.7730417,4,Low
25,7.2,118.57402250000001,2,Low
20,5.23,174.0153972,6,Medium
25,7.21,108.99975479999999,2,Low
25,7.1,107.624725,2,Low
25,6.51,145.08920519999998,5,Low
25,7.27,115.20712309999999,2,Low
25,5.13,182.6792254,8,High
20,6.41,156.02883899999998,5,Low
25,7.31,98.7942633,1,Low
25,6.34,153.21993659999998,5,Low
25,7.07,106.387418,2,Low
25,5.56,161.6610771,5,Low
20,6.39,137.6192584,5,Low
20,7.84,122.05056880000001,3,Low
20,7.93,119.34586180000001,3,Low
20,7.94,112.56696969999999,3,Low
25,6.16,137.6867452,5,Low
25,7.02,156.4384005,3,Low
20,7.34,147.0716005,3,Low
25,4.52,207.1854012,9,High
25,7.39,131.2044881,2,Low
25,7.48,108.48809109999999,1,Low
25,5.54,156.6325247,5,Low
25,7.49,122.54756680000001,2,Low
20,4.97,194.37265290000002,8,High
25,6.61,176.8019196,5,Low
25,6.49,127.5789892,4,Low
25,6.33,136.0408754,5,Low
25,4.53,244.88529900000003,10,High
25,5.36,161.21335980000003,6,Medium
20,6.49,125.9384553,4,Low
25,6.11,152.81835869999998,2,Low
20,7.24,147.5019862,3,Low
20,7.42,128.1002258,2,Low
25,5.69,185.90924619999998,5,Low
20,7.64,111.90815520000001,1,Low
20,5.34,168.8377101,6,Medium
25,5.16,183.3450053,8,High
20,4.96,183.56318230000002,8,High
25,7.8,80.36972908,1,Low
25,7.21,104.2585719,2,Low
25,6.13,151.95622360000002,5,Low
25,4.66,193.7460059,8,High
25,5.53,155.19865,5,Low
25,6.41,188.3203642,6,Medium
25,7.24,142.14220459999999,3,Low
20,5.24,169.5905008,6,Medium
25,7.78,102.7428639,2,Low
20,6.47,133.1691942,4,Low
25,6.12,186.24057549999998,3,Low
25,5.64,157.0691634,4,Low
20,7.16,122.03406880000001,2,Low
25,4.5,209.325042,9,High
25,6.6,120.89203789999999,4,Low
25,7.69,86.20994413,1,Low
25,6.7,180.0685358,5,Low
25,7.39,131.66160390000002,2,Low
25,6.89,127.45868940000001,4,Low
25,4.66,188.07434609999999,7,Medium
25,7.75,117.5517624,5,Low
20,5.56,165.21285880000002,6,Medium
20,4.64,225.38041859999998,8,High
20,7.1,112.44005790000001,2,Low
20,7.6,113.63533229999999,1,Low
25,5.85,168.72902209999998,4,Low
25,7.48,123.9228365,2,Low
25,4.86,189.19143730000002,6,Medium
25,4.5,208.1608645,9,High
25,6.99,118.76093119999999,2,Low
25,7.3,101.74646800000001,1,Low
20,5.2,167.9328166,7,Medium
25,6.83,163.6205247,5,Low
20,7.64,132.4058402,2,Low
25,8.02,104.1129486,2,Low
25,5.09,173.80739690000001,7,Medium
25,5.73,171.97733440000002,4,Low
25,7.73,112.40293729999999,1,Low
20,6.99,153.8360425,3,Low
25,6.93,135.19471719999999,3,Low
25,7.63,130.575541,2,Low
25,5.05,173.10191369999998,8,High
25,7.3,116.51019690000001,2,Low
25,7.55,118.62585829999999,2,Low
25,4.53,188.24889280000002,9,High
25,5.25,174.08490580000003,6,Medium
25,4.75,224.6118486,8,High
20,6.31,129.1915064,5,Low
25,6.42,167.09737769999998,5,Low
25,6.21,135.110534,5,Low
20,5.11,180.0906671,8,High
20,7.5,137.4358448,2,Low
20,8.07,100.0208397,4,Low
25,7.59,91.28555554,1,Low
20,7.81,83.93887644,3,Low
20,5.92,152.19200619999998,4,Low
25,7.29,126.55515770000001,2,Low
25,7.55,131.6358143,2,Low
25,4.71,184.6480072,9,High
20,5.53,155.5024459,5,Low
25,6.55,178.92504230000003,5,Low
20,4.73,181.76263799999998,7,Medium
25,6.44,167.47983059999999,5,Low
25,7.63,117.8027281,1,Low
25,4.56,194.6147679,9,High
20,7.36,111.24908789999999,2,Low
25,7.54,91.93964418,1,Low
25,7.58,133.5823811,2,Low
25,6.73,156.38527919999999,5,Low
25,4.73,179.7674258,9,High
25,6.73,117.1010327,4,Low
25,7.29,137.7341873,2,Low
25,7.16,112.09969369999999,2,Low
25,7.74,119.29542920000002,1,Low
25,6.35,180.34966519999998,3,Low
20,4.45,189.3849919,10,High
25,4.97,172.3620876,8,High
25,7.93,119.0474743,5,Low
25,6.39,133.1667951,5,Low
20,5.69,148.2288554,4,Low
25,7.54,117.52722220000001,1,Low
25,6.69,117.9373442,4,Low
25,4.82,182.6790684,6,Medium
25,4.8,212.38032579999998,7,Medium
25,7.0,111.76997479999999,2,Low
25,5.19,166.69655690000002,9,High
25,4.51,207.8017561,9,High
20,4.7,219.84691349999997,8,High
20,5.11,171.4842186,7,Medium
25,7.67,118.02325970000001,1,Low
25,6.2,184.1705997,6,Medium
25,5.29,164.8399637,6,Medium
25,6.64,146.4034359,5,Low
25,5.07,196.78255719999999,8,High
20,4.72,182.14262730000002,7,Medium
25,5.98,160.28275119999998,7,Medium
25,5.65,160.9607791,4,Low
25,8.34,92.91346049,1,Low
25,5.03,187.3327184,8,High
25,6.39,135.61295790000003,2,Low
20,5.38,209.52056969999998,7,Medium
25,4.57,224.2848171,9,High
20,8.41,91.1415648,5,Low
25,6.52,178.25954280000002,5,Low
25,7.4,96.7115896,1,Low
25,7.43,101.1268422,1,Low
25,6.9,167.3161583,4,Low
25,5.01,180.4156157,8,High
20,5.93,148.4823713,7,Medium
25,5.19,176.6192102,7,Medium
20,7.5,100.09122359999999,1,Low
20,5.29,167.60080480000002,6,Medium
25,4.88,186.07299809999998,8,High
25,6.34,138.6777315,5,Low
25,6.5,124.4424186,4,Low
25,7.28,136.14430090000002,2,Low
25,6.22,136.2690368,5,Low
25,4.72,196.4702721,8,High
25,4.62,209.251087,9,High
20,6.49,137.8886876,5,Low
25,6.97,108.5481259,2,Low
25,4.61,214.0430863,9,High
25,7.16,153.63440659999998,3,Low
20,7.04,125.46217560000001,2,Low
20,5.36,169.0760804,6,Medium
25,7.66,128.1408085,2,Low
25,7.12,116.91605349999999,2,Low
25,5.33,175.94642819999999,6,Medium
25,4.54,234.68561490000002,10,High
25,6.84,164.5524161,5,Low
20,7.86,109.1880057,3,Low
25,5.58,165.1963596,6,Medium
25,7.21,143.1250975,3,Low
20,6.76,117.73526340000001,4,Low
25,5.85,160.18347930000002,4,Low
25,6.01,139.334591,6,Medium
25,8.02,106.58805459999999,4,Low
25,5.28,174.9347467,6,Medium
25,7.21,101.499993,2,Low
20,7.14,110.57373490000002,2,Low
25,5.56,181.0173696,8,High
25,4.54,206.0749987,10,High
25,6.83,120.98102340000001,4,Low
25,6.38,130.0147382,5,Low
25,4.78,183.07834259999998,8,High
25,4.82,198.46710119999997,6,Medium
25,7.18,144.4265803,3,Low
20,4.39,198.4802678,10,High
25,4.47,190.47813969999999,10,High
20,7.2,143.93313480000003,3,Low
25,4.66,197.0357651,8,High
25,4.8,206.40283190000002,7,Medium
25,4.59,193.89401709999999,9,High
25,4.99,185.03411609999998,8,High
25,5.08,169.6013428,9,High
20,6.77,127.90356580000001,4,Low
25,7.71,123.83623689999999,1,Low
20,4.73,217.05884559999998,8,High
25,7.73,107.51631979999999,1,Low
25,6.26,177.4283993,6,Medium
25,5.69,155.7740025,4,Low
25,7.07,104.4594787,2,Low
20,5.11,176.387304,7,Medium
25,6.48,127.07569540000001,4,Low
25,8.2,104.4127493,3,Low
25,4.84,210.89275840000002,7,Medium
20,7.48,95.54232964,1,Low
25,7.15,124.32554990000001,2,Low
25,5.08,189.7385049,10,High
20,5.74,160.8966351,4,Low
25,5.22,174.5756161,6,Medium
25,7.33,140.28544169999998,2,Low
20,6.45,166.9294074,5,Low
20,5.31,165.9855034,6,Medium
25,5.59,151.4830909,5,Low
25,5.03,170.3386397,7,Medium
25,5.32,174.58783259999998,6,Medium
20,6.81,155.9566711,5,Low
25,6.35,131.7940845,5,Low
20,7.29,121.96325829999999,2,Low
20,7.6,126.17149340000002,2,Low
25,4.8,186.6302231,8,High
20,6.57,125.6594115,4,Low
20,6.58,126.0083382,4,Low
25,6.6,156.34231730000002,5,Low
20,7.47,103.5346562,1,Low
25,7.63,131.6305467,2,Low
25,7.39,134.26237609999998,2,Low
20,7.38,140.71031440000002,2,Low
25,5.19,183.7021795,8,High
20,6.69,162.6512726,5,Low
25,7.69,118.26511359999999,1,Low
25,5.1,176.6264988,8,High
25,6.28,164.00752680000002,5,Low
25,7.66,108.07833240000001,1,Low
25,6.88,115.6063618,3,Low
25,5.69,170.8403332,8,High
25,7.6,124.0495932,2,Low
20,6.96,134.92620290000002,3,Low
25,4.65,230.24177880000002,8,High
20,5.44,157.439538,6,Medium
25,4.5,219.4555389,9,High
25,5.19,164.9415581,7,Medium
25,6.36,159.68790239999998,5,Low
20,7.96,103.3479027,4,Low
25,4.46,209.49881169999998,10,High
20,8.51,87.4495213,5,Low
20,6.7,121.9502973,4,Low
25,7.28,145.8075589,3,Low
20,5.15,180.2780064,8,High
25,6.96,112.87370459999998,2,Low
25,7.26,147.3800431,3,Low
25,6.28,141.2825864,5,Low
25,7.96,107.6174665,4,Low
25,5.69,175.92619630000002,5,Low
20,6.32,161.13972859999998,5,Low
25,7.47,127.6428183,2,Low
