review,sentiment
this was disappointing after the epic infinity war. they butchered thor and hulk's character,-1
"The movie is pretty bad. The time travel mechanics make no sense, the choreography of the end fight doesn't make sense, it lacks any sense of geography (even Michael Bay fights have some), this is specially disssapointing because the Russo Brothers previous film did had some. In contrast this is an overcrowded mess, that is impossible to follow, I hate CGI generic debris, you can tell they were just hitting the air at a green screen. The main villian is such dissapointment from the previous film, such a downgrade, Davy Jones in Pirates of the Caribbean 3 comes to mind. For all the cameos, not a single contributes to anything, you could remove some and the plot would be the same,the dialogue is mostly interchangable among most characters too. Worse part is the conflict that made the heroes lose on the previous film, as well as the Pseudo-Civil War where nobody died), is resolved off-screen. Nobody learns anything they just win by facing the equivalent of a Baby version, that's cheating.Then everyone knows you shouldn't alter the past,.nor create alternate dimensions for selfish reasons. What this hero does, it makes Rick & Morty's Rick Sanchez look like a decent person. Is creepy. And resurectimg characters is always bad",-1
"First of all, let me state the fact that whoever embraces time travel in movie/TV/video game plots, needs to up his standards. It is one of the laziest and most uninspiring attempts to create stories around and usually ends up in not making any sense (just like in this movie).As for the film itself, it started great by showing everyone's pain and anger towards Thanos, but from the moment that mouse(lol) happens to press a button and create this whole ""time travel"" plot, everything goes to absolute **** And it's not just the time traveling, it's also the disrespect shown to characters like The Hulk and Thor, as well as the Shonen anime type of ass pulls like Captain America fighting with Thor's hammer and summoning lightnings from the sky. Moving on to Thanos.. He was there, but he wasn't really. The villain that Infinity War built is not there and even worse, he goes out of character claiming to destroy the Universe and how he will enjoy torturing Earth. Last but not least, the typical feministic cringy bull****.. Captain Marvel has the gauntless and the only ones running to protect her are the female Avengers? All my **** lolz at that scene.This movie took a huge **** on what Infinity War had built and scrapped everything that made it great. Sadly, we live in an age where people have low standards and get manipulated by heavy marketing so I expect this movie to be considered a ""success"".",-1
"I was definitely disappointed with this after watching Infinity War. Thanos who was a great, very well developed villain was turned into another bland emotionless sludge. The forced girl power narratives were also an eye roll. Fat Thor was ridiculous, coupled with all of the sob stories. However there were definitely redeeming qualities about this movie. They explained the time travel very well and somewhow out of all the characters I thought Hawkeye was the best.",-1
Entertaining but forgettable. The fight senses are not well-designed and the story is very predictable and childish. But you'll still get some degree of amusement.,-1
Writing left much to be desired. They really milked the nostalgia. Predictable plot,-1
"This is the absolute worst marvel movie I have ever seen. I thought I was angry about the ""strong independent women don't need no man"" forcing. I thought I was angry about the inconsistencies. I am angry about the end of the movie, when Tony was at his weakest, barely managing to stay alive. Tony's wife indirectly killed him by telling them to give up and die. They had a chance of staying alive, you don't just tell someone they can die when they're barely conscious. Especially if it's someone their semi-consciously responding to. What actually happens when you tell someone that; They're a loved one and telling to die?; Must be better to die then. The absolute nerve and the ignorance. I don't even know how to describe this other than a massive betrayal from the character that doesn't even know they were the final nail in the coffin. I was personally insulted when they told him that, and a bit more when they cried after killing them. I would rate lower if I could.",-1
"PROS: stunning visuals and animations; good music; compelling interactions between the main characters that have stayed since The Avengers (2012); satisfying resolution to the 11 year long ""Infinity Saga"" story arc.CONS: it takes itself too seriously for a fantasy story with super-powered characters dressed in costumes; overlong and overcrowded 3-hour space-time action-adventure that lacks creativity; excessive use of CGI in detriment of real acting.",-1
It wasn't that good of a movie. It didn't have enough action. I don't know why people are saying this movie is that good. I also didn't think it was that funny.,-1
"Endgame is an astounding achievement of capitalism. I feel bad for all the animators who aren't unionized and don't see any profits from this monstrosity. Because seriously, without the animators this movie is simple and ineffective.",-1
"Infinity War was a wonderful epic film yet this doesn't feel like it is written or directed by the same people.They 'cleansed' Thor and Hulk of their toxic masculinity making them literally laughing stocks. From IW when Thor had an amazing journey, he is just embarrassing in this. And Hulk whose MO is losing his **** and smashing things up is suddenly all touchy feely - what the hell. It's almost like there is some kind of agenda in needing to clip the wings of the old guard before the next phase.The time travel feels silly and gimmicky and nothing more than self indulgent fan service. They effectively ape IW by having the Avengers go on a stone search just like Thanos did in IW. It makes scenes such as that on Vormire have little or no tension because we saw it all in the other film.Tony and Steve's arc doesn't get any decent closure with Tony reverting to the self absorbed douche bag that he was when the series started and Steve being his effective verbal whipping boy. All the efforts to make Thanos engaging and empathetic are cast aside so that the journey we saw him go on in IW is just thrown in the trash and we are given the 2014 Thanos who is just a cardboard cut out evil bad guy. This isn't the guy that we saw in IW who made the sacrifice on Vormire and could empathise with Scarlet Witch.For no reason whatsoever, he has decided against his life goal of a 50% cull of the universe to complete annihilation of everything even though he hasn't had the opportunity to experience the 'fruits' of his cull. He is also now ridiculously over powered. In IW, Stormbreaker nearly kills Thanos when he has all six stones yet in Endgame, he has no stones or gauntlet and Thor can't mortally damage him with Stormbreaker AND Mjolnir.I've seen many try to dismiss these as easily explainable plot holes but the reality is that they are just lazy writing and pretentious directing. Seemingly the makers got themselves into a hole with a fearsome yet sympathetic bad guy, cooked up a time travel device that created nothing but a slew of contradictions, removed the straight line linearity of IW, invested all the money in a final battle that looked like an over inflated DC mess rather than matching the clear and beautifully simple fights/battles from IW and felt the need to hobble some of the biggest characters to signal their social justice virtue.This disappointment of a film which must rank as the Russo's worst MCU film smacks of what happened with Joss Whedon and the Ultron film. Too much pressure and studio meddling , straight jacketed by a dose of political correctness and a loss of stand out creativity to be patched over with fan pleasing guff.Given the Russo's previous stellar work, I expected this to be sure fire hit but what I got was a hot mess of a film that tried to tie things up but rendered itself a little vanilla in doing so. What a wasted opportunity , what a sad end to what had been a glorious 10 years and what a disappointing follow on from the fabulous Infinity War.",-1
"Drab, predictable, boring. This movie was dragged out too long to make sure all of its stars had screen time and that made it unbearable to watch.",-1
"Unlike its predecessor, the last movie of this tetralogy (so far) becomes a dragging and tiring movie, simply because it is the climax of 22 films that preceded it.The movie is too long (3h01min), has several backstory, not taking advantage of 20% of them, and some characters are poorly developed, such as Rocket and Nebula.But not everything is lost. The script works very well the ending of the story of Tony Stark (Robert Downey Jr.), Steve Rogers (Chris Evans) and Natasha Romanoff (Scarlett Johanson) and the other avengers such as Thor, Hawkeye and Hulk are left as supporting, but that add something to the story.Avengers: Endgame, tries to imitate the formula of its predecessor (Infinity War - 2018), but fails to deliver a cohesive script, leaving a bitter taste in the viewer's mouth.",-1
I'd rather have bamboo shoots stuck underneath my fingernails than sit through that movie again.,-1
"Boring, predictable, not intense, wanted to sleep many times during this unnecessary 3 hours of lame dialogs.Feminism is a crucial part of Hollywood, so of course there are some scenes just about that, it isn't so bad. BUT! Captain Marvel ruins any common sense and conflict in story, if there were no other characters the final wouldn't really change, because there is nothing that she couldn't do just by herself. There cannot be any good story in the universe where 1 character could potentially solve all the problems, but this character doesn't do it for no reason whatsoever.",-1
Writing left much to be desired. They really milked the nostalgia. Predictable plot,-1
"Endgame was a major disappointment. Long overly drawn out tear jerking scenes mixed up with weak humor, plot holes and too few fight scenes plagued with very inconsistent power levels.Not to speak of what they did to many of the characters which can hardly be recognized (this goes beyond a certain Asgardian).Despite the overly long running time the movie fails to give many important characters sufficient screen time. The plot is extremely thin and telegraphed providing little tension or suspense except the in last 20 minutes.TL;DR Endgame is too long a movie trying to mix drama and superhero humor, with poor results. This movie can't hold a candle to its predecessor infinity wars.",-1
"I had wowed never again to watch another movie with the hideously lazy Robert Downey Jr in it. I had wowed even more to never again watch another movie containing the even more lazy and awful Chris Pratt. Ditto for the abysmal Chris Evans, whose only job is to be ""handsome"". Ruffalo, Johanson, Hemsworth, Cumberbatch; this movie must contain all the laziest actors in the world. Well, Jeff Goldblum isn't in it, so I guess that's one positive. They even managed to either dig up Robert Redford, or reanimate him with computer graphics, to do yet another non-role, exactly as pointless and lame as his last twenty roles were.But above all I had wowed to not waste any more money on the Marvel garbage that they keep churning out, and which people seem to like for some inexplicable reason. So why did I find myself in the movie theater watching this absurdly dumb and tedious movie? Because I'm a moron. What other explanation can there be?If you can survive the bad actors and their incessant oneliners; of two general types: ""clever"" oneliners and ""funny"" oneliners, all the ""dialog"" this movie contains; the actual movie isn't so much a narrative as it is a collection of gags, drowned in special effects. The characters are nonexistent. There is sexy and ""funny"", big and ""funny"", green and ""funny"", young and ""funny"", and about 30 different variations of have breasts and ""funny"". Those last ones also have to prove that they are braver and better than the ones without breasts, as well as ""funny"". Because the movie wasn't boring enough, so we decided to lecture people about ""feminism"" again too. And these are all the characters the movie contains, and all reciting bad oneliners the entire movie long. I wanted to get up and leave after five minutes, yet did not. Moron, see?Other than that it is identical to the last boring Avengers movie, which I was smart enough to download for free and play in the background while doing something far more interesting with my time. They have simply imported Back to the Future and overlaid it on this movie. Hey, if the peasants will watch anything we vomit out, why not. right? The entire torment of a movie is a self-referential stew of all the reasons I hate Hollywood. And now I also hate Marvel.My favorite scene was easily the ""funeral"" of Tony Stark, the just ""funny"" character, obnoxiously played by Downing. The camera panned slowly through the crowd, and I had absolutely no idea who most of the characters were, but was clearly supposed to. Monica Geller's boyfriend from Friends even made an appearance for some reason, although that was never explained. Perhaps Friends was taking place in the Marvel ""universe"" all along. It was somewhere between pathetic and funny. I couldn't decide.And of course, violins for when we're supposed to feel sad, cellos for when we're supposed to feel even sadder, horns for when we're supposed to get excited, clarinets for when we're supposed to think something was funny and all the other cliches of Hollywood brainwashing they could come up with. So it's not just bad; it aggressively insults you. I am starting to think that they really do have some machine somewhere making these movies. I can't think of any other explanation. Humans could not make something this utterly soulless, could they? This movie is so insultingly bad on every single level that I cannot believe people actually like it. Are they putting stuff in the drinking water again? I have to ask...",-1
"Predictable and boring. Just another superhero movie, nothing like Infinity War which felt like a great action movie, with brilliant plot twists. Bad jokes and three hours of Marvel trying to make every superhero look good and have a good ending.",-1
"Avengers: Endgame was one of my most anticipated movies of the year. While I felt it was step up from Avengers: Age of Ultron and Avengers: Infinity War, Avengers: Endgame still disappointed me on an entertainment level. I understand that it’s really hard to live up to the massive hype and satisfy fans with a pre-written storyline, but the slow pacing of Endgame was really frustrating at times. It felt like separate movies playing out at different times, fitted into one movie. The entire first two hours didn’t really give me any surprises, although I was still entertained at times. However, the final battle in the last third of the movie was incredible and the storyline started to draw me in until the final scene. All in all, Endgame was a letdown for me, but I was still entertained for a minor part of the film. (56/100)",-1
"I was somewhat disappointed with Endgame. Following on from the epic that was Infinity war; which coupled action sequences with emotive dramatic scenes, the time-travel arcs in Endgame were peppered with too much slapstick-esque comedy and a lot of unnecessary fan service scenes.",-1
they just made hulk wack hes even weak now so I did ot enjoy this movie at all,-1
"After reading some of the slobbering, drool-cup-required reviews rating this stink-bomb a ""10"", I now wish I got the see that special-edition version.  Was there an option that I missed at the ticket kiosk to see either the drool-cup version or stink-bomb version?  Because I sure didn't see the same film.Avoid Endgame unless you get to see it for free.  And even then, the 3 hours of your life is wasted; or maybe watch it in the background while you're doing your taxes, clipping your toenails, etc.Oh, and Brie?  Get in the kitchen and make me a sandwich. If it's a good sandwich, you'll get a Diversity Cookie.",-1
"This is a hard review to write.  On the one hand Endgame has a number of exciting and unexpected scenes.  But I have never in my life been more disappointed with a movie.  First it's a full hour too long.  Lots of slow pacing trying to establish relationships that either were or should have been established 5 movies ago.  But the real problem with the film is it's inability to get you to suspend your disbelief.  Speculative fiction, science fiction and fantasy are anchored on a single idea.  There may be something fantastic, but it's internally consistent.  If I have a magic broom that lets me fly, it can't suddenly in the middle of story develop the ability to make pop tarts.  If it does, anything becomes possible and the story has no point.  Endgame is riddled with internal inconsistencies.  Because of that, suspending my disbelief became impossible.  Good acting, good special effects and a really poor script.",-1
First of all the story is really boring. There are many scenes where u fallasleep. Also ironman and nebula rescue part is so weird and too fast and not explained well like they were in a hurry to make a short scene that they have been saved by Cpt Marvel. Really badly designed scene. Also no view about the civillians how they feel about their lost friends or families. Nothing we get only view from the avengers and only Earth. Another thing is that where Scott comes out from the quantum realm becuz this scene so fast and really not explained in any way. I know its a 3 hours long movie but sometimes if u cut the boring parts and replace with important part them everything will be okay. So the time travelling is a thing in many movies to fix a movie becuz the directors stupid to make a good movie. Now they split up to 3 groups to get the stones from the past but the biggest joke is they didnt try to get all from one time like before thanos snap. Thanos against thor surprise is really strong becuz he can kill Thanos. Why not travel back cut his arm and take the stones go back and thats all. But they choose the worst part to get the stones from the wrpng and complicated way. Also Thanos wasnt that great villain and the story badly explained about him the comics were way mich better than this idea. They used the bad time travel idea to kill Romanov. Also they use the stones in the end to kill tony stark. When Captain Marvel get the stones and able to snap and kill the villain but not she has a too stupid character. Also this movie killed 3 main characters to give it to the next generation and Captain Marvel character was so bad before and she will ruin the MCU and the others not enough good. Sorry Marvel thats not enough to be worthy like the comics. We got some villains and needed to kill 3 characters read the comics and checkout how many villains are there. Many acting were so bad sometimes they are forced ina scene to be there but totally not exist there.,-1
"Too long and too full of plot holes.  This movie went on and on and did not do anything justice.  Nothing makes sense unless you are a die hard fan that wants fan service.  I was psyched about this movie and totally disappointed.  I do not remember being this disappointed with a Marvel movie in the last 10 years, but this was just bad.  I would not spend money to watch this move again.  At about 1.5 hours in I was staring at my watch wondering how much more time I had left.  I have never done that in any Marvel movie, especially an Avengers movie.  It made no sense and the timeline did not add up.",-1
"i was hesitant to give it a 5 or 6. after all its another braindead avengers movie by the same lazy hollywood studios that take their fan base for granted. a few nice moments in the movie, like the new hulk and thor scenes, but in generate stupid as **** as any other avengers movie. but i did give it a 6 in the end instead of a 5 just to celebrate the fact that this **** slide of MCU cringe movies is over. Cant wait for captain marvel to lead the MCU moving forward to a complete different league in the future of stupid ass ****ery that will ultimately make this crap MCU lineup seem like classic gold standards in comparison.",-1
"Well like I said before, I was expecting so much better than this but I guess this what you get for 20 years of wait",-1
"Jokes, fan services and nothing more. It was not worth the money from the movies. A fishery would have been better.",-1
"Very disappointing vs. the great Infinity Wars. What happened to all the witty dialogue? The writing was just plain poor this time around. It felt like the writers were lazy and took the audience for granted. Cheap fat jokes just don't cut it in this movie. Instead of the joy we felt watching Infinity Wars (and the first Avengers movie), we felt one big ""meh"" after watching this one. With very few exceptions, the interesting character interplay and humor that was present in Infinity Wars was absent in this one. It's frustrating to see this movie getting such great reviews from ""professional"" reviewers. With all the money spent and made with these films, couldn't they hire good writers?",-1
"Endgame en si en bastante regular dura demasiado innecesariamente, demasiados agujeros en la trama, lo mejor de la película Robert downey jr y la batalla final con efectos visuales que están bien",-1
"Eventhough it is 3 hours, didn't feel like a movie but a TV-Show episode. Except there was no ""previously on avengers"". Story is; back to the future with avengers heroes that are dramatized and incapable of reaching their best except captain america vs an enemy that should be weakened but somehow even stronger.",-1
It is unfortunately but not unexpected that they would drop the ball at the end. There are simply too many characters and the story is quite boring and messed up.,-1
Time travel is the laziest style of writing. It is like the ridiculous force healing in Rise of Skywalker. A decent movie but not worth the hype.,-1
"Predictable and boring. Just another superhero movie, nothing like Infinity War which felt like a great action movie, with brilliant plot twists. Bad jokes and three hours of Marvel trying to make every superhero look good and have a good ending.",-1
I'm 100% a marvel fanboy but this film is far from the movie I had in mind. I had great expectations.,-1
"The script and the forced ""humor"" really are a turn off. Just like Infinity War, this is another movie that - though technically polished - lacks substance. I guess 10-14 year old kids will enjoy this movie a lot.",-1
"very bad movies , **** logic , fade story line waste of money and time ,waste of money and time ,",-1
"The movie was bad. Not meant for people who actually care about marvel. It contained a lot of plot holes. It was boring. In a lot of scenes I was like, why did they do this? It was filled with a bunch of cheesy jokes. They just dragged the movie so much. Infinity war was amazing but this was just bad.",-1
"TL;DR: Avengers: Endgame is a massive extravaganza film with a lot of enjoyable moments, but without soul, purpose, artistic vision, philosophy or literary value. It's just a big teaser/commercial for upcoming ""products"" by the Disney;Marvel brand.Final verdict: I'm done with the MCU.The Good: -Moments, plenty of memorable moments, plenty of funny moments. It almost feels like the script had the sole challenge of gluing as many cool moments together while marginally providing a way out of the dead end they wrote themselves into with Infinity War's ending.-RDJ delivers a solid performance, without which I think this movie would be unwatchable.-As per usual, visual effects are great, especially with characters that rely heavily on motion capture, and the de-aging tech is becoming scarily good.-In spite of my harsh criticism of this movie's direction (that is still to come), I still think the Russos deserve praise for taking on the monumental task of handling a comic cross-over event.The Bad:-Writing: Bad writing: bad storytelling, bad character arcs, SJW crap breaking the immersion every few minutes, bad dialogue, lazy jokes and a time-traveling plot that doesn't make any sense. And mother of God, plot convenience is the one true hero of this movie. Scott Lang is saved from being trapped in the Quantum realm by plot convenience mouse, Stark figures out time travel by plot convenience AI, Thanos finds out about the avengers' plan by plot convenience cross-time Nebula, and many many other examples.As for SJW crap, Thor and Hulk has been neutered, and Captain Marvel were shoved in this movie without any vision or purpose.-Direction:The direction was weak; The five year gap in the beginning screws up the pacing and is in my opinion a symbol of the triumph of corporate vision over artistic vision. Since there is no discernible effect of the this 5 year gap on the plot, or even most of the story threads. I can only guess this 5 year gap is a corporate device to house spin-off shows and things of this sort. Something we'll just have to wait and see.The pacing of the movie is terrible all throughout. But specifically, the impact of the heist part is totally undercut by the ""past Nebula revealing the plan to Thanos"" crap, this crap was there only to produce the mandatory final showdown, which wasn't very inspired but had some ""cool"" moments, the plot ends about 15 minutes before the end of the movie which is always a problem.In Infinity War, the directors did a good job of juggling the many characters, but in Endgame, not at all. A good example would be that the only thing BP did in this movie was be on screen for a few seconds and say: ""Yibambe""! Add to that the clear SJW motif of neutering Hulk and Thor, and you get a 3 hour movie that neither develops, nor even build upon the development from past movies, of most key characters.",-1
Really boring and disappointing movie.  Quite predictable.  Hulk and Thor are made ridiculous.  The worst movie of the MCU.,-1
"Avengers: Endgame was one of my most anticipated movies of the year. While I felt it was step up from Avengers: Age of Ultron and Avengers: Infinity War, Avengers: Endgame still disappointed me on an entertainment level. I understand that it’s really hard to live up to the massive hype and satisfy fans with a pre-written storyline, but the slow pacing of Endgame was really frustrating at times. It felt like separate movies playing out at different times, fitted into one movie. The entire first two hours didn’t really give me any surprises, although I was still entertained at times. However, the final battle in the last third of the movie was incredible and the storyline started to draw me in until the final scene. All in all, Endgame was a letdown for me, but I was still entertained for a minor part of the film. (56/100)",-1
"The movie was bad. Not meant for people who actually care about marvel. It contained a lot of plot holes. It was boring. In a lot of scenes I was like, why did they do this? It was filled with a bunch of cheesy jokes. They just dragged the movie so much. Infinity war was amazing but this was just bad.",-1
Boring no good humor they f*cked up Thor by being so funny to make him fat hahaha,-1
"Unfortunately, I can't agree with the majority here, I don't mean to offend anyone but I won't lie about my reaction to this movie either. Honestly, it was way too long & boring, I ended up not caring what happened in the end.  I kept thinking what excuse are they going to use this time to delay Thanos's eventual death.  Too many plot holes, farfetched and every excuse in the book to show case every character in the Marvel universe.  I was so glad when it was over.",-1
"This movie was a huge disappointment. A mix of plot holes, inconsistencies, paradoxes and logic defying rules of time travel.",-1
"Too long. More of EVERYTHING we’ve already seen. High gloss, no real feeling. Did arrow guy have his own film? Why do I care about him again? Focus issues.",-1
"The biggest mess in cinema history, so devoid of logic and credibility you wish Thanos would win. Everyone is a joke.",-1
The previous one was much better this one is just a fan service. Iron man acting was disappointing I found myself laughing on his death scene. Thanos didn't make sense like the previous avengers...they made him the tpyical bad guy kiLl AlL pEOPlE...,-1
"Endgame en si en bastante regular dura demasiado innecesariamente, demasiados agujeros en la trama, lo mejor de la película Robert downey jr y la batalla final con efectos visuales que están bien",-1
"I I am very upset. They killed Our Marvel Heros because they didn't want a happy ending? Seriously? It's a movie, I don't go to the movies to cry I go to leave my reality and enter a dream world were everything is perfect, especially our Marvel characters. They had a da m time stone. Reverse time and bring everyone back alive, end of story!I hate that Captain Marvel didn't save the day like she was supposed too. I hate that they women had a small part in this movie and I'm not a feminist. They made it an Iron Man and Captain America movie. Then nobody could take down Thanos? Come man, you use his weaknesses to take him down.The reason people ran to see this movie because they wanted to see what happens.I'm very disappointed. I felt like this was rushed to make a dime off of hard core fans. I gave it two stars because the war at the end was the best part!The End!",-1
"Definitely not as interesting as Infinity War.  And while I like long movies, I only like them if I like them, and this was long and boring.  It was ""okay.""  Anti-climactic at best.  Oh well.",-1
"Boring and stupid. Ok, may be final scene was good, but the rest part film was boring and stupid.",-1
"Realmente no estamos ante evento cinematográfico del siglo. Es una película entretenida llena de conveniencias y algunos huecos de guion. No es insoportable pero tampoco es, como ya se dijo, lo mejor del Aquí algunas inconsistencias:- Capitán A. y el martillo de Thor es un gran Deus Ex Machina- La rata que libera a Ant Man es la mayor conveniencia de la película.- El hecho de que Thanos pudiera viajar al ""futuro"" es imposible, pues solo se había entregado dos frascos de partículas Pin a cada personaje, por ende entre Nebula y War Machine solo tenían 4, 2 fueron gastadas cuando ambos viajaron al ""pasado"" y la última cuando War Machine vuelve al ""presente"", por ende la última solo pudo ser usado por Nebula o Thanos, aunque finalmente todo su maldito ejército va al ""presente""-El hecho de que hayan tirado el guante con las gemas me hace pensar en una película slasher cuando los personajes tiran un arma a pesar de que están en peligro, en el caso de Avengers a pesar de que tienen el arma más peligrosa  -A su vez si hubieran usado el guente en la batalla con Thanos la película no se hubiera    alargado más, aunque esa batalla si estuvo buena.-Capitana Marvel al comienzo y al final llegando porque sí.- Al final Iron Man le quita las gemas a Thanos ¿cómo?, no importa mientras que los buenos ganen.- Aunque no afecte a la trama el Cap. viejo del final no tendría sentido si se sigue la lógica de la película, si aquello que sucede en un ""pasado"" realmente no afecta al futuro.",-1
"Endgame is a totally fan service,  only assemble scene save this movie,  infinity war is better",-1
The previous one was much better this one is just a fan service. Iron man acting was disappointing I found myself laughing on his death scene. Thanos didn't make sense like the previous avengers...they made him the tpyical bad guy kiLl AlL pEOPlE...,-1
"The only reason to see this movie is for its climatic final act. Everything else leading to this is just an exercise in futility. Perhaps left to smarter writers, the whole time-travel, alternating timelines idea could've worked; but here it's just a mess.",-1
"Although, I like Avengers series, this movie is diasspointment of the year for me.",-1
"I was somewhat disappointed with Endgame. Following on from the epic that was Infinity war; which coupled action sequences with emotive dramatic scenes, the time-travel arcs in Endgame were peppered with too much slapstick-esque comedy and a lot of unnecessary fan service scenes.",-1
"It is all about fan-service and trying to make you cry. But when it comes to watching a good movie, it fails.",-1
"This is a hard review to write.  On the one hand Endgame has a number of exciting and unexpected scenes.  But I have never in my life been more disappointed with a movie.  First it's a full hour too long.  Lots of slow pacing trying to establish relationships that either were or should have been established 5 movies ago.  But the real problem with the film is it's inability to get you to suspend your disbelief.  Speculative fiction, science fiction and fantasy are anchored on a single idea.  There may be something fantastic, but it's internally consistent.  If I have a magic broom that lets me fly, it can't suddenly in the middle of story develop the ability to make pop tarts.  If it does, anything becomes possible and the story has no point.  Endgame is riddled with internal inconsistencies.  Because of that, suspending my disbelief became impossible.  Good acting, good special effects and a really poor script.",-1
This movie was okay. I am in love with thor because hes super awesome and sexy and captain america sucks i hate him hes so annoying. I was very disappointed with this movie because thor was fat and not sexy for almost the entire movie he barely fought. I almost cried when that idiot captain america was able to pick up thors hammer but i was even more mad when his eyes turned blue and he could do the lightning thing. Thor is way more awesome than captain america and in avengers end game it didnt seem like it. It was more of a comedy than an action and adventure movie. The ending was sad because my third favourite avenger iron man died I rly rly rly wish that it was captain america instead. But anyways thor is just super awesome and it would have been fine if he was fat for a bit then he was sexy and awesome again at the end for the fight scene but no he was fat and not awesome the entire time. I was super excited to see thor be all awesome and his eyes turn blue and lightning strikes everywhere like when he came into wakanda in infinity war but nooooo he was fat and not sexy. And also i didnt like captain marvels haircut and the first 2 hours of the movie suck and i wish that they at least made all the superheros awesome for the end. But instead they made everyone but the strongest avenger (thor) awesome. And i also like black panther and he was in it for like two seconds and i love tom holland and he was cute in it but he was only in it for like two seconds. So pretty much thor rules captain america drools but for some reason they made thor fat and not awesome at fighting and not sexy the whole movie so im very upset but obviously i still love thor with all my heart chris hemsworth is the sexiest man alive,-1
"Way too many plot holes and inconsistencies to be a great movie. I have always been a Marvel fan , but this is unreasonable. The time conundrum's not withstanding , I feel , the Hulk and Thor were both pushed aside. Capt. Marvel is way too OP and Capt America wielding the Hammer better than Thor? Tony Stark wielding the Gauntlet that the Hulk couldn't take? Convenience is not a good excuse for poor storytelling. Don't even consider the time element. Nothing more than a money grab by Disney and Marvel. Sadly , the fans will flock and they will feel justified. The most important part of any movie is the story. It seems harder and harder to find a cogent and entertaining movie nowadays. Hundreds of millions of dollars and this is the story they come up with? Again , a fan of Marvel since childhood , I feel betrayed. As a child , I mowed lawns so I could buy my favorite Marvel comics. Hated DC and still not really receptive to their stories or characters. I felt the same way with The Last Jedi. So maybe it's a Disney thing. In summation , this movie is truly disappointing for me. A lifelong Marvel fan , maybe it's time to watch something else.",-1
"Trust me, Disney ruined the future of the Marvel universe. It's fanboys fault!",-1
"In a word ""Boring"". What a waste of time! this movie shows all the superheros in their old fragile state and then they eventually die. Everybody is crying, being sad, depressed and dramatic for almost 3 hours. By no means anybody can tell that this is an action movie.Thor was humiliated beyond any tolerable limits. Marvel has Faded all the actor's powers (HULK,THOR) and killed few(IRON MAN, Captain America, Black widow) and humiliated others (THOR). Its definitely not exciting to see captain america swinging Thor's hammer.When they get back in time to save the world they made the movie worst. This time travel thing is used when movie makers can't form a proper story. Overall, this was the worst Marvel movie ever made. Never watch this director's & writer's movie ever again. I know i won't.",-1
"Worst marvel movie, why did you make this? Why did I even watch this crap...",-1
this movie was so much **** i loved infinity war but this was garbage. the pinnacle definitive moment no spoilers is black widow and nighthawk trying to kill each other to prove who loves who the most.,-1
"If you saw the previous films then you'll watch this one. There's alot not to like though: 1. Iron Man can create a glove to use the infinity stones? Where did he learn that? 2. Time travel left so many loose ends and problems with the timeline. I didn't buy the fact that this is really how time travel works and you can't understand it. Cop-out. 3. So many characters handling stones that not even the Collector or Celestials would touch!! 4. Enemies in the sequel appear to be much weaker for no reason, but maybe that's my imagination.",-1
